cutoff_date,fold_number,metric,metric_value,modelversion,row_count,run_timestamp,sport,stat_target,test_end_date
2023-01-01,97,rmse,6.257738233253464,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mean_bias,2.119994021094492,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_coverage,0.5082872928176796,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_crossing_count,0.0,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_repair_count,0.0,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mae_improvement_over_baseline,0.0,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_01_coverage,0.5,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_02_coverage,0.5925925925925926,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_03_coverage,0.6851851851851852,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_04_coverage,0.6909090909090909,baseline_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_05_coverage,0.7407407407407407,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_06_coverage,0.7407407407407407,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_07_coverage,0.38181818181818183,baseline_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_08_coverage,0.24074074074074073,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_09_coverage,0.3148148148148148,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_10_coverage,0.2,baseline_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mae,3.0820904113866345,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,rmse,3.791730643185909,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mean_bias,-0.726215920479792,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_coverage,0.7716390423572744,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_crossing_count,0.0,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_repair_count,0.0,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mae_improvement_over_baseline,34.87647837450677,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_01_coverage,0.7407407407407407,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_02_coverage,0.7037037037037037,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_03_coverage,0.7222222222222222,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_04_coverage,0.8727272727272727,gbm_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_05_coverage,0.7962962962962963,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_06_coverage,0.8703703703703703,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_07_coverage,0.7636363636363637,gbm_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_08_coverage,0.8333333333333334,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_09_coverage,0.6111111111111112,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_10_coverage,0.8,gbm_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mae,3.3952524149372865,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,rmse,4.2880234150591745,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mean_bias,0.6686504201064122,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_coverage,0.6390423572744015,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_crossing_count,0.0,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,interval_repair_count,0.0,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mae_improvement_over_baseline,28.259471801575543,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_01_coverage,0.6296296296296297,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_02_coverage,0.6481481481481481,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_03_coverage,0.7777777777777778,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_04_coverage,0.7818181818181819,ensemble_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_05_coverage,0.8148148148148148,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_06_coverage,0.7407407407407407,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_07_coverage,0.4909090909090909,ensemble_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_08_coverage,0.4074074074074074,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_09_coverage,0.5185185185185185,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,prediction_bin_10_coverage,0.5818181818181818,ensemble_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mae_absolute_objective,3.3952524149372865,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,weight_absolute_baseline_v1_service_games,0.49007851466314606,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,weight_absolute_gbm_v1_service_games,0.5099214853368539,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,mae_squared_objective,3.409469785772316,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,weight_squared_baseline_v1_service_games,0.49882473418396317,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-01-01,97,weight_squared_gbm_v1_service_games,0.5011752658160369,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-02-01
2023-02-01,98,mae,2.604781526386565,baseline_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,rmse,3.2923046507754385,baseline_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mean_bias,-1.1612786640406387,baseline_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_coverage,0.7747368421052632,baseline_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_crossing_count,0.0,baseline_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_repair_count,0.0,baseline_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mae_improvement_over_baseline,0.0,baseline_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_01_coverage,0.48936170212765956,baseline_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_02_coverage,0.7916666666666666,baseline_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_03_coverage,0.6808510638297872,baseline_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_04_coverage,0.7291666666666666,baseline_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_05_coverage,0.7872340425531915,baseline_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_06_coverage,0.8125,baseline_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_07_coverage,0.7659574468085106,baseline_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_08_coverage,0.8958333333333334,baseline_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_09_coverage,0.9574468085106383,baseline_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_10_coverage,0.8333333333333334,baseline_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mae,2.3455034721640042,gbm_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,rmse,2.9037944815652876,gbm_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mean_bias,-0.5958665069196103,gbm_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_coverage,0.8021052631578948,gbm_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_crossing_count,0.0,gbm_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_repair_count,0.0,gbm_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mae_improvement_over_baseline,9.95392709891641,gbm_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_01_coverage,0.8297872340425532,gbm_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_02_coverage,0.7916666666666666,gbm_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_03_coverage,0.8936170212765957,gbm_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_04_coverage,0.75,gbm_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_05_coverage,0.8085106382978723,gbm_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_06_coverage,0.7916666666666666,gbm_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_07_coverage,0.7872340425531915,gbm_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_08_coverage,0.8125,gbm_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_09_coverage,0.8085106382978723,gbm_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_10_coverage,0.75,gbm_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mae,2.4113908197460305,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,rmse,3.0198857841917253,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mean_bias,-0.8729894121229858,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_coverage,0.8063157894736842,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_crossing_count,0.0,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,interval_repair_count,0.0,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mae_improvement_over_baseline,7.424450176779784,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_01_coverage,0.6808510638297872,ensemble_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_02_coverage,0.7916666666666666,ensemble_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_03_coverage,0.7872340425531915,ensemble_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_04_coverage,0.7916666666666666,ensemble_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_05_coverage,0.8297872340425532,ensemble_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_06_coverage,0.7916666666666666,ensemble_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_07_coverage,0.8085106382978723,ensemble_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_08_coverage,0.9166666666666666,ensemble_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_09_coverage,0.8723404255319149,ensemble_v1_service_games,47,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,prediction_bin_10_coverage,0.7916666666666666,ensemble_v1_service_games,48,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mae_absolute_objective,2.4113908197460305,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,weight_absolute_baseline_v1_service_games,0.4901254805245649,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,weight_absolute_gbm_v1_service_games,0.509874519475435,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,mae_squared_objective,2.4135786566216355,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,weight_squared_baseline_v1_service_games,0.4988398947075809,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-02-01,98,weight_squared_gbm_v1_service_games,0.5011601052924192,ensemble_v1_service_games,475,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-03-01
2023-03-01,99,mae,2.5110426722858166,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,rmse,3.2764159885143247,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mean_bias,-0.9301381847543507,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_coverage,0.7421731123388582,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_crossing_count,0.0,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_repair_count,0.0,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mae_improvement_over_baseline,0.0,baseline_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_01_coverage,0.5370370370370371,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_02_coverage,0.7407407407407407,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_03_coverage,0.6296296296296297,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_04_coverage,0.7090909090909091,baseline_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_05_coverage,0.6851851851851852,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_06_coverage,0.7592592592592593,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_07_coverage,0.7090909090909091,baseline_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_08_coverage,0.7777777777777778,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_09_coverage,0.8888888888888888,baseline_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_10_coverage,0.9818181818181818,baseline_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mae,2.3175669387846756,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,rmse,2.988381626737437,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mean_bias,-0.07644983232418597,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_coverage,0.7808471454880295,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_crossing_count,0.0,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_repair_count,0.0,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mae_improvement_over_baseline,7.704995842425048,gbm_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_01_coverage,0.6666666666666666,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_02_coverage,0.7407407407407407,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_03_coverage,0.7407407407407407,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_04_coverage,0.8,gbm_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_05_coverage,0.7962962962962963,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_06_coverage,0.7962962962962963,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_07_coverage,0.8363636363636363,gbm_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_08_coverage,0.7777777777777778,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_09_coverage,0.7407407407407407,gbm_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_10_coverage,0.9090909090909091,gbm_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mae,2.3221338742813478,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,rmse,3.0414720487482314,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mean_bias,-0.4949745652016409,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_coverage,0.8066298342541437,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_crossing_count,0.0,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,interval_repair_count,0.0,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mae_improvement_over_baseline,7.523121772857171,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_01_coverage,0.7407407407407407,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_02_coverage,0.7592592592592593,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_03_coverage,0.7777777777777778,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_04_coverage,0.8181818181818182,ensemble_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_05_coverage,0.7222222222222222,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_06_coverage,0.8148148148148148,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_07_coverage,0.7272727272727273,ensemble_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_08_coverage,0.8148148148148148,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_09_coverage,0.9259259259259259,ensemble_v1_service_games,54,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,prediction_bin_10_coverage,0.9636363636363636,ensemble_v1_service_games,55,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mae_absolute_objective,2.3221338742813478,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,weight_absolute_baseline_v1_service_games,0.4902547067510704,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,weight_absolute_gbm_v1_service_games,0.5097452932489296,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,mae_squared_objective,2.3238064331934463,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,weight_squared_baseline_v1_service_games,0.49886030175052454,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-03-01,99,weight_squared_gbm_v1_service_games,0.5011396982494755,ensemble_v1_service_games,543,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-04-01
2023-04-01,100,mae,2.9685171017585863,baseline_v1_service_games,638,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,rmse,3.839505377026025,baseline_v1_service_games,638,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,mean_bias,-2.033895175729381,baseline_v1_service_games,638,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,interval_coverage,0.609717868338558,baseline_v1_service_games,638,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,interval_crossing_count,0.0,baseline_v1_service_games,638,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,interval_repair_count,0.0,baseline_v1_service_games,638,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,mae_improvement_over_baseline,0.0,baseline_v1_service_games,638,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,prediction_bin_01_coverage,0.3968253968253968,baseline_v1_service_games,63,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,prediction_bin_02_coverage,0.4375,baseline_v1_service_games,64,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,prediction_bin_03_coverage,0.5625,baseline_v1_service_games,64,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,prediction_bin_04_coverage,0.59375,baseline_v1_service_games,64,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
2023-04-01,100,prediction_bin_05_coverage,0.65625,baseline_v1_service_games,64,2026-09-25 14:59:15.344040+00:00,tennis,service_games,2023-05-01
